date,day_of_week,item,meal,prepared_qty,consumed_qty,waste_qty,waste_reason,stock_level,days_to_expiry,customer_count
2026-07-01,Wednesday,Rice,dinner,379,334,103.0,damaged,98,66,1080
2026-07-01,Wednesday,Rice,lunch,465,440,103.0,damaged,98,66,1140
2026-07-01,Wednesday,Spinach,breakfast,29,27,11.0,overproduction,53,66,60
2026-07-01,Wednesday,Spinach,dinner,69,65,11.0,overproduction,53,66,147
2026-07-01,Wednesday,Spinach,lunch,50,45,11.0,overproduction,53,66,137
2026-07-01,Wednesday,Vegetables,breakfast,77,73,50.0,overproduction,78,65,203
2026-07-01,Wednesday,Vegetables,dinner,148,124,50.0,overproduction,78,65,301
2026-07-01,Wednesday,Vegetables,lunch,185,163,50.0,overproduction,78,65,512
2026-07-02,Thursday,Bread,breakfast,45,40,32.0,spoilage,63,64,92
2026-07-02,Thursday,Bread,dinner,74,66,32.0,spoilage,63,64,153
2026-07-02,Thursday,Bread,lunch,113,94,32.0,spoilage,63,64,256
2026-07-02,Thursday,Chicken,breakfast,96,89,50.0,spoilage,140,63,276
2026-07-02,Thursday,Chicken,dinner,156,132,50.0,spoilage,140,63,287
2026-07-02,Thursday,Chicken,lunch,210,191,50.0,spoilage,140,63,624
2026-07-02,Thursday,Rice,breakfast,236,224,109.0,overproduction,98,65,508
2026-07-02,Thursday,Rice,dinner,381,346,109.0,overproduction,98,65,1098
2026-07-02,Thursday,Rice,lunch,500,438,109.0,overproduction,98,65,1254
2026-07-02,Thursday,Spinach,breakfast,36,30,23.0,overproduction,53,65,65
2026-07-02,Thursday,Spinach,dinner,42,36,23.0,overproduction,53,65,94
2026-07-02,Thursday,Spinach,lunch,76,65,23.0,overproduction,53,65,178
2026-07-02,Thursday,Vegetables,breakfast,84,74,50.0,overproduction,78,64,219
2026-07-02,Thursday,Vegetables,dinner,103,92,50.0,overproduction,78,64,290
2026-07-02,Thursday,Vegetables,lunch,177,148,50.0,overproduction,78,64,332
2026-07-03,Friday,Bread,breakfast,38,34,20.0,overproduction,63,63,72
2026-07-03,Friday,Bread,dinner,48,43,20.0,overproduction,63,63,104
2026-07-03,Friday,Bread,lunch,77,66,20.0,overproduction,63,63,201
2026-07-03,Friday,Chicken,breakfast,69,64,31.0,overproduction,140,62,206
2026-07-03,Friday,Chicken,dinner,117,103,31.0,overproduction,140,62,308
2026-07-03,Friday,Chicken,lunch,158,146,31.0,overproduction,140,62,381
2026-07-03,Friday,Rice,breakfast,155,137,93.0,spoilage,98,64,392
2026-07-03,Friday,Rice,dinner,286,268,93.0,spoilage,98,64,706
2026-07-03,Friday,Rice,lunch,382,325,93.0,spoilage,98,64,694
2026-07-03,Friday,Spinach,breakfast,22,19,9.0,overproduction,53,64,53
2026-07-03,Friday,Spinach,dinner,14,13,9.0,overproduction,53,64,39
2026-07-03,Friday,Spinach,lunch,48,43,9.0,overproduction,53,64,137
2026-07-03,Friday,Vegetables,breakfast,50,46,37.0,overproduction,78,63,138
2026-07-03,Friday,Vegetables,dinner,95,80,37.0,overproduction,78,63,195
2026-07-03,Friday,Vegetables,lunch,123,105,37.0,overproduction,78,63,298
2026-07-04,Saturday,Bread,breakfast,20,19,14.0,plate_waste,63,62,56
2026-07-04,Saturday,Bread,dinner,73,65,14.0,plate_waste,63,62,188
2026-07-04,Saturday,Bread,lunch,85,80,14.0,plate_waste,63,62,171
2026-07-04,Saturday,Chicken,breakfast,86,77,26.0,overproduction,140,61,220
2026-07-04,Saturday,Chicken,dinner,91,81,26.0,overproduction,140,61,163
2026-07-04,Saturday,Chicken,lunch,120,113,26.0,overproduction,140,61,363
2026-07-04,Saturday,Rice,breakfast,197,165,82.0,spoilage,98,63,486
2026-07-04,Saturday,Rice,dinner,272,248,82.0,spoilage,98,63,677
2026-07-04,Saturday,Rice,lunch,366,340,82.0,spoilage,98,63,792
2026-07-04,Saturday,Spinach,breakfast,14,13,8.0,overproduction,53,63,38
2026-07-04,Saturday,Spinach,dinner,27,23,8.0,overproduction,53,63,57
2026-07-04,Saturday,Spinach,lunch,45,42,8.0,overproduction,53,63,95
2026-07-04,Saturday,Vegetables,breakfast,67,62,35.0,overproduction,78,62,181
2026-07-04,Saturday,Vegetables,dinner,117,105,35.0,overproduction,78,62,248
2026-07-04,Saturday,Vegetables,lunch,128,110,35.0,overproduction,78,62,294
2026-07-05,Sunday,Bread,breakfast,48,44,26.0,overproduction,63,61,122
2026-07-05,Sunday,Bread,dinner,74,64,26.0,overproduction,63,61,137
2026-07-05,Sunday,Bread,lunch,84,72,26.0,overproduction,63,61,153
2026-07-05,Sunday,Chicken,breakfast,110,96,72.0,overproduction,140,60,245
2026-07-05,Sunday,Chicken,dinner,163,138,72.0,overproduction,140,60,297
2026-07-05,Sunday,Chicken,lunch,215,182,72.0,overproduction,140,60,495
2026-07-05,Sunday,Rice,breakfast,239,216,133.0,plate_waste,98,62,510
2026-07-05,Sunday,Rice,dinner,407,371,133.0,plate_waste,98,62,839
2026-07-05,Sunday,Rice,lunch,505,431,133.0,plate_waste,98,62,1200
2026-07-05,Sunday,Spinach,breakfast,19,17,13.0,overproduction,53,62,56
2026-07-05,Sunday,Spinach,dinner,42,35,13.0,overproduction,53,62,72
2026-07-05,Sunday,Spinach,lunch,67,63,13.0,overproduction,53,62,210
2026-07-05,Sunday,Vegetables,breakfast,85,76,56.0,overproduction,78,61,155
2026-07-05,Sunday,Vegetables,dinner,156,137,56.0,overproduction,78,61,285
2026-07-05,Sunday,Vegetables,lunch,194,166,56.0,overproduction,78,61,347
2026-07-06,Monday,Bread,breakfast,47,44,28.0,overproduction,63,60,94
2026-07-06,Monday,Bread,dinner,102,88,28.0,overproduction,63,60,283
2026-07-06,Monday,Bread,lunch,121,110,28.0,overproduction,63,60,230
2026-07-06,Monday,Chicken,breakfast,99,83,64.0,plate_waste,140,59,172
2026-07-06,Monday,Chicken,dinner,163,147,64.0,plate_waste,140,59,482
2026-07-06,Monday,Chicken,lunch,221,189,64.0,plate_waste,140,59,428
2026-07-06,Monday,Rice,breakfast,226,213,67.0,spoilage,98,61,622
2026-07-06,Monday,Rice,dinner,378,349,67.0,spoilage,98,61,934
2026-07-06,Monday,Rice,lunch,467,442,67.0,spoilage,98,61,1196
2026-07-06,Monday,Spinach,breakfast,35,33,24.0,overproduction,53,61,67
2026-07-06,Monday,Spinach,dinner,93,82,24.0,overproduction,53,61,229
2026-07-06,Monday,Spinach,lunch,70,59,24.0,overproduction,53,61,133
2026-07-06,Monday,Vegetables,breakfast,80,71,43.0,damaged,78,60,181
2026-07-06,Monday,Vegetables,dinner,138,117,43.0,damaged,78,60,290
2026-07-06,Monday,Vegetables,lunch,160,147,43.0,damaged,78,60,473
2026-07-07,Tuesday,Bread,breakfast,58,52,27.0,preparation,63,59,132
2026-07-07,Tuesday,Bread,dinner,91,81,27.0,preparation,63,59,230
2026-07-07,Tuesday,Bread,lunch,85,74,27.0,preparation,63,59,216
2026-07-07,Tuesday,Chicken,breakfast,92,82,32.0,plate_waste,140,58,167
2026-07-07,Tuesday,Chicken,dinner,162,152,32.0,plate_waste,140,58,463
2026-07-07,Tuesday,Chicken,lunch,224,212,32.0,plate_waste,140,58,681
2026-07-07,Tuesday,Rice,breakfast,239,206,170.0,overproduction,98,60,496
2026-07-07,Tuesday,Rice,dinner,401,339,170.0,overproduction,98,60,756
2026-07-07,Tuesday,Rice,lunch,548,473,170.0,overproduction,98,60,1004
2026-07-07,Tuesday,Spinach,breakfast,46,39,27.0,overproduction,53,60,99
2026-07-07,Tuesday,Spinach,dinner,72,62,27.0,overproduction,53,60,160
2026-07-07,Tuesday,Spinach,lunch,64,54,27.0,overproduction,53,60,130
2026-07-07,Tuesday,Vegetables,breakfast,78,68,31.0,plate_waste,78,59,196
2026-07-07,Tuesday,Vegetables,dinner,84,79,31.0,plate_waste,78,59,162
2026-07-07,Tuesday,Vegetables,lunch,165,149,31.0,plate_waste,78,59,396
2026-07-08,Wednesday,Bread,breakfast,47,39,31.0,plate_waste,63,58,109
2026-07-08,Wednesday,Bread,dinner,77,70,31.0,plate_waste,63,58,191
2026-07-08,Wednesday,Bread,lunch,133,117,31.0,plate_waste,63,58,295
2026-07-08,Wednesday,Chicken,breakfast,92,86,43.0,overproduction,140,57,199
2026-07-08,Wednesday,Chicken,dinner,185,159,43.0,overproduction,140,57,332
2026-07-08,Wednesday,Chicken,lunch,203,192,43.0,overproduction,140,57,418
2026-07-08,Wednesday,Rice,breakfast,227,213,144.0,damaged,98,59,465
2026-07-08,Wednesday,Rice,dinner,411,349,144.0,damaged,98,59,874
2026-07-08,Wednesday,Rice,lunch,491,423,144.0,damaged,98,59,931
2026-07-08,Wednesday,Spinach,breakfast,26,22,15.0,damaged,53,59,68
2026-07-08,Wednesday,Spinach,dinner,55,46,15.0,damaged,53,59,138
2026-07-08,Wednesday,Spinach,lunch,30,28,15.0,damaged,53,59,73
2026-07-08,Wednesday,Vegetables,breakfast,74,67,45.0,overproduction,78,58,175
2026-07-08,Wednesday,Vegetables,dinner,132,117,45.0,overproduction,78,58,262
2026-07-08,Wednesday,Vegetables,lunch,183,160,45.0,overproduction,78,58,347
2026-07-09,Thursday,Bread,breakfast,41,39,15.0,plate_waste,63,57,86
2026-07-09,Thursday,Bread,dinner,63,58,15.0,plate_waste,63,57,131
2026-07-09,Thursday,Bread,lunch,114,106,15.0,plate_waste,63,57,307
2026-07-09,Thursday,Chicken,breakfast,114,97,56.0,damaged,140,56,222
2026-07-09,Thursday,Chicken,dinner,139,131,56.0,damaged,140,56,365
2026-07-09,Thursday,Chicken,lunch,197,166,56.0,damaged,140,56,452
2026-07-09,Thursday,Rice,breakfast,244,209,170.0,damaged,98,58,694
2026-07-09,Thursday,Rice,dinner,383,323,170.0,damaged,98,58,942
2026-07-09,Thursday,Rice,lunch,500,425,170.0,damaged,98,58,1266
2026-07-09,Thursday,Spinach,breakfast,53,49,16.0,plate_waste,53,58,119
2026-07-09,Thursday,Spinach,dinner,65,58,16.0,plate_waste,53,58,190
2026-07-09,Thursday,Spinach,lunch,68,63,16.0,plate_waste,53,58,169
2026-07-09,Thursday,Vegetables,breakfast,69,59,50.0,damaged,78,57,182
2026-07-09,Thursday,Vegetables,dinner,174,154,50.0,damaged,78,57,339
2026-07-09,Thursday,Vegetables,lunch,177,157,50.0,damaged,78,57,466
2026-07-10,Friday,Bread,breakfast,42,37,16.0,damaged,63,56,117
2026-07-10,Friday,Bread,dinner,51,46,16.0,damaged,63,56,130
2026-07-10,Friday,Bread,lunch,57,51,16.0,damaged,63,56,159
2026-07-10,Friday,Chicken,breakfast,59,54,27.0,overproduction,140,55,140
2026-07-10,Friday,Chicken,dinner,120,103,27.0,overproduction,140,55,222
2026-07-10,Friday,Chicken,lunch,107,102,27.0,overproduction,140,55,230
2026-07-10,Friday,Rice,breakfast,191,161,95.0,spoilage,98,57,365
2026-07-10,Friday,Rice,dinner,283,248,95.0,spoilage,98,57,773
2026-07-10,Friday,Rice,lunch,334,304,95.0,spoilage,98,57,889
2026-07-10,Friday,Spinach,breakfast,27,23,12.0,overproduction,53,57,52
2026-07-10,Friday,Spinach,dinner,48,45,12.0,overproduction,53,57,93
2026-07-10,Friday,Spinach,lunch,74,69,12.0,overproduction,53,57,203
2026-07-10,Friday,Vegetables,breakfast,53,46,25.0,overproduction,78,56,101
2026-07-10,Friday,Vegetables,dinner,138,129,25.0,overproduction,78,56,348
2026-07-10,Friday,Vegetables,lunch,136,127,25.0,overproduction,78,56,257
2026-07-11,Saturday,Bread,breakfast,33,30,16.0,damaged,63,55,74
2026-07-11,Saturday,Bread,dinner,52,46,16.0,damaged,63,55,108
2026-07-11,Saturday,Bread,lunch,76,69,16.0,damaged,63,55,146
2026-07-11,Saturday,Chicken,breakfast,69,61,31.0,preparation,140,54,134
2026-07-11,Saturday,Chicken,dinner,121,108,31.0,preparation,140,54,256
2026-07-11,Saturday,Chicken,lunch,149,139,31.0,preparation,140,54,345
2026-07-11,Saturday,Rice,breakfast,140,132,68.0,overproduction,98,56,270
2026-07-11,Saturday,Rice,dinner,312,295,68.0,overproduction,98,56,672
2026-07-11,Saturday,Rice,lunch,355,312,68.0,overproduction,98,56,670
2026-07-11,Saturday,Spinach,breakfast,30,27,11.0,spoilage,53,56,84
2026-07-11,Saturday,Spinach,dinner,3,3,11.0,spoilage,53,56,7
2026-07-11,Saturday,Spinach,lunch,51,43,11.0,spoilage,53,56,86
2026-07-11,Saturday,Vegetables,breakfast,64,61,24.0,damaged,78,55,200
2026-07-11,Saturday,Vegetables,dinner,81,69,24.0,damaged,78,55,208
2026-07-11,Saturday,Vegetables,lunch,117,108,24.0,damaged,78,55,240
2026-07-12,Sunday,Bread,breakfast,39,36,27.0,overproduction,63,54,81
2026-07-12,Sunday,Bread,dinner,100,86,27.0,overproduction,63,54,223
2026-07-12,Sunday,Bread,lunch,90,80,27.0,overproduction,63,54,183
2026-07-12,Sunday,Chicken,breakfast,103,92,50.0,overproduction,140,53,209
2026-07-12,Sunday,Chicken,dinner,179,157,50.0,overproduction,140,53,387
2026-07-12,Sunday,Chicken,lunch,205,188,50.0,overproduction,140,53,528
2026-07-12,Sunday,Rice,breakfast,268,232,102.0,damaged,98,55,726
2026-07-12,Sunday,Rice,dinner,377,338,102.0,damaged,98,55,687
2026-07-12,Sunday,Rice,lunch,459,432,102.0,damaged,98,55,1133
2026-07-12,Sunday,Spinach,breakfast,37,31,27.0,damaged,53,55,98
2026-07-12,Sunday,Spinach,dinner,93,78,27.0,damaged,53,55,165
2026-07-12,Sunday,Spinach,lunch,70,64,27.0,damaged,53,55,165
2026-07-12,Sunday,Vegetables,breakfast,77,70,41.0,damaged,78,54,202
2026-07-12,Sunday,Vegetables,dinner,140,125,41.0,damaged,78,54,347
2026-07-12,Sunday,Vegetables,lunch,154,135,41.0,damaged,78,54,409
2026-07-13,Monday,Bread,breakfast,35,33,19.0,overproduction,63,53,77
2026-07-13,Monday,Bread,dinner,80,75,19.0,overproduction,63,53,152
2026-07-13,Monday,Bread,lunch,103,91,19.0,overproduction,63,53,203
2026-07-13,Monday,Chicken,breakfast,121,101,70.0,overproduction,140,52,231
2026-07-13,Monday,Chicken,dinner,140,124,70.0,overproduction,140,52,257
2026-07-13,Monday,Chicken,lunch,215,181,70.0,overproduction,140,52,418
2026-07-13,Monday,Rice,breakfast,255,226,107.0,plate_waste,98,54,546
2026-07-13,Monday,Rice,dinner,371,330,107.0,plate_waste,98,54,850
2026-07-13,Monday,Rice,lunch,453,416,107.0,plate_waste,98,54,1104
2026-07-13,Monday,Spinach,breakfast,41,34,21.0,overproduction,53,54,103
2026-07-13,Monday,Spinach,dinner,42,38,21.0,overproduction,53,54,118
2026-07-13,Monday,Spinach,lunch,64,54,21.0,overproduction,53,54,165
2026-07-13,Monday,Vegetables,breakfast,86,77,51.0,plate_waste,78,53,226
2026-07-13,Monday,Vegetables,dinner,148,129,51.0,plate_waste,78,53,295
2026-07-13,Monday,Vegetables,lunch,220,197,51.0,plate_waste,78,53,516
2026-07-14,Tuesday,Bread,breakfast,51,45,31.0,preparation,63,52,149
2026-07-14,Tuesday,Bread,dinner,85,73,31.0,preparation,63,52,164
2026-07-14,Tuesday,Bread,lunch,103,90,31.0,preparation,63,52,264
2026-07-14,Tuesday,Chicken,breakfast,108,93,54.0,plate_waste,140,51,257
2026-07-14,Tuesday,Chicken,dinner,146,137,54.0,plate_waste,140,51,378
2026-07-14,Tuesday,Chicken,lunch,223,193,54.0,plate_waste,140,51,526
2026-07-14,Tuesday,Rice,breakfast,232,196,128.0,overproduction,98,53,583
2026-07-14,Tuesday,Rice,dinner,357,314,128.0,overproduction,98,53,773
2026-07-14,Tuesday,Rice,lunch,435,386,128.0,overproduction,98,53,910
2026-07-14,Tuesday,Spinach,breakfast,33,31,13.0,overproduction,53,53,68
2026-07-14,Tuesday,Spinach,dinner,63,57,13.0,overproduction,53,53,129
2026-07-14,Tuesday,Spinach,lunch,33,28,13.0,overproduction,53,53,67
2026-07-14,Tuesday,Vegetables,breakfast,114,96,44.0,plate_waste,78,52,209
2026-07-14,Tuesday,Vegetables,dinner,127,110,44.0,plate_waste,78,52,302
2026-07-14,Tuesday,Vegetables,lunch,186,177,44.0,plate_waste,78,52,441
2026-07-15,Wednesday,Bread,breakfast,50,45,33.0,spoilage,63,51,102
2026-07-15,Wednesday,Bread,dinner,88,78,33.0,spoilage,63,51,203
2026-07-15,Wednesday,Bread,lunch,112,94,33.0,spoilage,63,51,251
2026-07-15,Wednesday,Chicken,breakfast,99,93,34.0,overproduction,140,50,251
2026-07-15,Wednesday,Chicken,dinner,170,156,34.0,overproduction,140,50,419
2026-07-15,Wednesday,Chicken,lunch,202,188,34.0,overproduction,140,50,410
2026-07-15,Wednesday,Rice,breakfast,206,178,136.0,overproduction,98,52,370
2026-07-15,Wednesday,Rice,dinner,373,337,136.0,overproduction,98,52,889
2026-07-15,Wednesday,Rice,lunch,464,392,136.0,overproduction,98,52,936
2026-07-15,Wednesday,Spinach,breakfast,37,32,19.0,plate_waste,53,52,64
2026-07-15,Wednesday,Spinach,dinner,54,45,19.0,plate_waste,53,52,123
2026-07-15,Wednesday,Spinach,lunch,75,70,19.0,plate_waste,53,52,155
2026-07-15,Wednesday,Vegetables,breakfast,103,94,41.0,spoilage,78,51,242
2026-07-15,Wednesday,Vegetables,dinner,157,137,41.0,spoilage,78,51,295
2026-07-15,Wednesday,Vegetables,lunch,172,160,41.0,spoilage,78,51,331
2026-07-16,Thursday,Bread,breakfast,59,50,34.0,overproduction,63,50,104
2026-07-16,Thursday,Bread,dinner,95,85,34.0,overproduction,63,50,174
2026-07-16,Thursday,Bread,lunch,100,85,34.0,overproduction,63,50,250
2026-07-16,Thursday,Chicken,breakfast,90,75,46.0,overproduction,140,49,237
2026-07-16,Thursday,Chicken,dinner,152,140,46.0,overproduction,140,49,448
2026-07-16,Thursday,Chicken,lunch,196,177,46.0,overproduction,140,49,380
2026-07-16,Thursday,Rice,breakfast,238,209,147.0,overproduction,98,51,632
2026-07-16,Thursday,Rice,dinner,379,341,147.0,overproduction,98,51,696
2026-07-16,Thursday,Rice,lunch,500,420,147.0,overproduction,98,51,1264
2026-07-16,Thursday,Spinach,breakfast,40,34,21.0,damaged,53,51,93
2026-07-16,Thursday,Spinach,dinner,53,49,21.0,damaged,53,51,105
2026-07-16,Thursday,Spinach,lunch,92,81,21.0,damaged,53,51,210
2026-07-16,Thursday,Vegetables,breakfast,64,60,33.0,overproduction,78,50,144
2026-07-16,Thursday,Vegetables,dinner,136,122,33.0,overproduction,78,50,265
2026-07-16,Thursday,Vegetables,lunch,186,171,33.0,overproduction,78,50,381
2026-07-17,Friday,Bread,breakfast,47,42,26.0,plate_waste,63,49,133
2026-07-17,Friday,Bread,dinner,57,50,26.0,plate_waste,63,49,101
2026-07-17,Friday,Bread,lunch,95,81,26.0,plate_waste,63,49,186
2026-07-17,Friday,Chicken,breakfast,84,72,44.0,overproduction,140,48,237
2026-07-17,Friday,Chicken,dinner,105,90,44.0,overproduction,140,48,217
2026-07-17,Friday,Chicken,lunch,135,118,44.0,overproduction,140,48,262
2026-07-17,Friday,Rice,breakfast,171,144,119.0,overproduction,98,50,331
2026-07-17,Friday,Rice,dinner,271,242,119.0,overproduction,98,50,696
2026-07-17,Friday,Rice,lunch,381,318,119.0,overproduction,98,50,847
2026-07-17,Friday,Spinach,breakfast,19,18,14.0,overproduction,53,50,47
2026-07-17,Friday,Spinach,dinner,47,41,14.0,overproduction,53,50,95
2026-07-17,Friday,Spinach,lunch,49,42,14.0,overproduction,53,50,139
2026-07-17,Friday,Vegetables,breakfast,54,51,32.0,damaged,78,49,151
2026-07-17,Friday,Vegetables,dinner,81,71,32.0,damaged,78,49,150
2026-07-17,Friday,Vegetables,lunch,119,100,32.0,damaged,78,49,202
2026-07-18,Saturday,Bread,breakfast,32,30,18.0,overproduction,63,48,78
2026-07-18,Saturday,Bread,dinner,63,56,18.0,overproduction,63,48,117
2026-07-18,Saturday,Bread,lunch,93,84,18.0,overproduction,63,48,245
2026-07-18,Saturday,Chicken,breakfast,90,75,49.0,overproduction,140,47,203
2026-07-18,Saturday,Chicken,dinner,109,103,49.0,overproduction,140,47,257
2026-07-18,Saturday,Chicken,lunch,174,146,49.0,overproduction,140,47,342
2026-07-18,Saturday,Rice,breakfast,181,154,70.0,overproduction,98,49,321
2026-07-18,Saturday,Rice,dinner,244,225,70.0,overproduction,98,49,611
2026-07-18,Saturday,Rice,lunch,359,335,70.0,overproduction,98,49,955
2026-07-18,Saturday,Spinach,breakfast,35,33,19.0,overproduction,53,49,108
2026-07-18,Saturday,Spinach,dinner,65,55,19.0,overproduction,53,49,155
2026-07-18,Saturday,Spinach,lunch,50,43,19.0,overproduction,53,49,109
2026-07-18,Saturday,Vegetables,breakfast,79,67,36.0,plate_waste,78,48,201
2026-07-18,Saturday,Vegetables,dinner,110,93,36.0,plate_waste,78,48,227
2026-07-18,Saturday,Vegetables,lunch,106,99,36.0,plate_waste,78,48,253
2026-07-19,Sunday,Bread,breakfast,51,47,27.0,overproduction,63,47,106
2026-07-19,Sunday,Bread,dinner,81,72,27.0,overproduction,63,47,175
2026-07-19,Sunday,Bread,lunch,119,105,27.0,overproduction,63,47,226
2026-07-19,Sunday,Chicken,breakfast,103,93,35.0,overproduction,140,46,309
2026-07-19,Sunday,Chicken,dinner,141,133,35.0,overproduction,140,46,295
2026-07-19,Sunday,Chicken,lunch,190,173,35.0,overproduction,140,46,438
2026-07-19,Sunday,Rice,breakfast,232,205,151.0,damaged,98,48,503
2026-07-19,Sunday,Rice,dinner,389,332,151.0,damaged,98,48,808
2026-07-19,Sunday,Rice,lunch,510,443,151.0,damaged,98,48,903
2026-07-19,Sunday,Spinach,breakfast,31,26,20.0,overproduction,53,48,59
2026-07-19,Sunday,Spinach,dinner,34,32,20.0,overproduction,53,48,69
2026-07-19,Sunday,Spinach,lunch,82,69,20.0,overproduction,53,48,152
2026-07-19,Sunday,Vegetables,breakfast,76,69,50.0,damaged,78,47,156
2026-07-19,Sunday,Vegetables,dinner,135,113,50.0,damaged,78,47,349
2026-07-19,Sunday,Vegetables,lunch,186,165,50.0,damaged,78,47,387
2026-07-20,Monday,Bread,breakfast,72,54,18.0,plate_waste,63,46,108
2026-07-20,Monday,Bread,dinner,43,64,18.0,plate_waste,63,46,170
2026-07-20,Monday,Bread,lunch,54,79,18.0,plate_waste,63,46,231
2026-07-20,Monday,Chicken,breakfast,144,84,60.0,overproduction,140,45,201
2026-07-20,Monday,Chicken,dinner,86,144,60.0,overproduction,140,45,452
2026-07-20,Monday,Chicken,lunch,108,190,60.0,overproduction,140,45,383
2026-07-20,Monday,Rice,breakfast,344,220,352.0,plate_waste,98,47,459
2026-07-20,Monday,Rice,dinner,206,341,352.0,plate_waste,98,47,1047
2026-07-20,Monday,Rice,lunch,688,460,352.0,plate_waste,98,47,1431
2026-07-20,Monday,Spinach,breakfast,48,30,37.0,damaged,53,47,82
2026-07-20,Monday,Spinach,dinner,77,58,37.0,damaged,53,47,126
2026-07-20,Monday,Spinach,lunch,36,67,37.0,damaged,53,47,191
2026-07-20,Monday,Vegetables,breakfast,45,92,0.0,none,78,46,213
2026-07-20,Monday,Vegetables,dinner,72,117,0.0,none,78,46,373
2026-07-20,Monday,Vegetables,lunch,90,143,0.0,none,78,46,306
2026-07-21,Tuesday,Bread,breakfast,50,47,20.0,overproduction,63,45,101
2026-07-21,Tuesday,Bread,dinner,69,59,20.0,overproduction,63,45,128
2026-07-21,Tuesday,Bread,lunch,98,91,20.0,overproduction,63,45,196
2026-07-21,Tuesday,Chicken,breakfast,103,97,56.0,overproduction,140,44,227
2026-07-21,Tuesday,Chicken,dinner,165,145,56.0,overproduction,140,44,312
2026-07-21,Tuesday,Chicken,lunch,191,161,56.0,overproduction,140,44,460
2026-07-21,Tuesday,Rice,breakfast,248,217,181.0,spoilage,98,46,685
2026-07-21,Tuesday,Rice,dinner,428,361,181.0,spoilage,98,46,854
2026-07-21,Tuesday,Rice,lunch,504,421,181.0,spoilage,98,46,1051
2026-07-21,Tuesday,Spinach,breakfast,38,35,7.0,overproduction,53,46,71
2026-07-21,Tuesday,Spinach,dinner,23,21,7.0,overproduction,53,46,63
2026-07-21,Tuesday,Spinach,lunch,47,45,7.0,overproduction,53,46,144
2026-07-21,Tuesday,Vegetables,breakfast,75,67,40.0,overproduction,78,45,168
2026-07-21,Tuesday,Vegetables,dinner,139,127,40.0,overproduction,78,45,314
2026-07-21,Tuesday,Vegetables,lunch,183,163,40.0,overproduction,78,45,338
2026-07-22,Wednesday,Bread,breakfast,40,36,19.0,plate_waste,63,44,95
2026-07-22,Wednesday,Bread,dinner,74,69,19.0,plate_waste,63,44,173
2026-07-22,Wednesday,Bread,lunch,99,89,19.0,plate_waste,63,44,199
2026-07-22,Wednesday,Chicken,breakfast,102,93,51.0,spoilage,140,43,243
2026-07-22,Wednesday,Chicken,dinner,155,133,51.0,spoilage,140,43,440
2026-07-22,Wednesday,Chicken,lunch,191,171,51.0,spoilage,140,43,404
2026-07-22,Wednesday,Rice,breakfast,224,211,97.0,damaged,98,45,633
2026-07-22,Wednesday,Rice,dinner,405,364,97.0,damaged,98,45,1112
2026-07-22,Wednesday,Rice,lunch,437,394,97.0,damaged,98,45,820
2026-07-22,Wednesday,Spinach,breakfast,11,10,16.0,spoilage,53,45,26
2026-07-22,Wednesday,Spinach,dinner,47,41,16.0,spoilage,53,45,129
2026-07-22,Wednesday,Spinach,lunch,55,46,16.0,spoilage,53,45,121
2026-07-22,Wednesday,Vegetables,breakfast,65,59,30.0,overproduction,78,44,174
2026-07-22,Wednesday,Vegetables,dinner,122,114,30.0,overproduction,78,44,263
2026-07-22,Wednesday,Vegetables,lunch,156,140,30.0,overproduction,78,44,349
2026-07-23,Thursday,Bread,breakfast,53,47,25.0,overproduction,63,43,155
2026-07-23,Thursday,Bread,dinner,86,79,25.0,overproduction,63,43,199
2026-07-23,Thursday,Bread,lunch,108,96,25.0,overproduction,63,43,244
2026-07-23,Thursday,Chicken,breakfast,113,102,51.0,plate_waste,140,42,231
2026-07-23,Thursday,Chicken,dinner,180,156,51.0,plate_waste,140,42,416
2026-07-23,Thursday,Chicken,lunch,200,184,51.0,plate_waste,140,42,469
2026-07-23,Thursday,Rice,breakfast,235,208,120.0,plate_waste,98,44,536
2026-07-23,Thursday,Rice,dinner,382,337,120.0,plate_waste,98,44,1006
2026-07-23,Thursday,Rice,lunch,500,452,120.0,plate_waste,98,44,1040
2026-07-23,Thursday,Spinach,breakfast,23,21,14.0,overproduction,53,44,53
2026-07-23,Thursday,Spinach,dinner,74,69,14.0,overproduction,53,44,191
2026-07-23,Thursday,Spinach,lunch,62,55,14.0,overproduction,53,44,150
2026-07-23,Thursday,Vegetables,breakfast,99,83,45.0,plate_waste,78,43,170
2026-07-23,Thursday,Vegetables,dinner,145,124,45.0,plate_waste,78,43,267
2026-07-23,Thursday,Vegetables,lunch,158,150,45.0,plate_waste,78,43,476
2026-07-24,Friday,Bread,breakfast,41,38,19.0,damaged,63,42,78
2026-07-24,Friday,Bread,dinner,59,53,19.0,damaged,63,42,118
2026-07-24,Friday,Bread,lunch,66,56,19.0,damaged,63,42,155
2026-07-24,Friday,Chicken,breakfast,68,59,46.0,overproduction,140,41,176
2026-07-24,Friday,Chicken,dinner,118,103,46.0,overproduction,140,41,247
2026-07-24,Friday,Chicken,lunch,153,131,46.0,overproduction,140,41,321
2026-07-24,Friday,Rice,breakfast,149,141,69.0,overproduction,98,43,319
2026-07-24,Friday,Rice,dinner,262,236,69.0,overproduction,98,43,540
2026-07-24,Friday,Rice,lunch,332,297,69.0,overproduction,98,43,844
